anno_idx,imdbid,text_gt,text_gt_wo_char,gt_action
723,tt0083929,"As Spicoli wanders off, a bearded guy barges in and spray paints the security cameras.","As he wanders off, a bearded guy barges in and spray paints the security cameras.","['A bearded guy barges in.', 'He spray paints the security cameras.']"
724,tt0083929,He pulls a gun on Brad.,He pulls a gun on him.,['He pulls a gun on him.']
725,tt0083929,"Okay, um... Brad tries to open the register.",He tries to open the register.,['He tries to open the register.']
726,tt0083929,Brad moves a donut rack.,He moves a donut rack.,['He moves a donut rack.']
727,tt0083929,Brad stares at the safe.,He stares at the safe.,['He stares at the safe.']
728,tt0083929,"As Spicoli comes out with dripping hands, the robber turns.","As he comes out with dripping hands, the robber turns.","['As he comes out with dripping hands.', 'The robber turns.']"
729,tt0083929,Brad tosses coffee in his face and he drops.,He tosses coffee in his face and he drops.,"['He tosses coffee in his face.', 'He drops.']"
730,tt0083929,Brad grabs the gun and points.,He grabs the gun and points.,"['He grabs the gun.', 'He points.']"
731,tt0088763,Marty stares.,He stares.,['He stares.']
732,tt0088763,The rear gate of the 30-foot long van slowly lowers like a drawbridge.,The rear gate of the van slowly lowers like a drawbridge.,"['The rear gate of the van slowly lowers.', 'It lowers like a drawbridge.']"
733,tt0088763,"Clouds of steam spill up into the night, shining in the streetlights.",A low shot shows waving grasses and the bright blue sky.,"['A low shot shows waving grasses.', 'A low shot shows the bright blue sky.']"
734,tt0088763,Marty slowly straightens up.,He slowly straightens up.,['He slowly straightens up.']
735,tt0088763,"His lean, friendly features a glow in wonder.","His lean, friendly features glow in wonder.","['His lean, friendly features glow.', 'He wonders.']"
736,tt0088763,The beady-eyed Einstein cocks his head.,He cocks his head.,['He cocks his head.']
737,tt0088763,"As the lowering gate forms a ramp, twin red taillights peek through the steam.","As the lowering gate forms a ramp, twin red taillights peek through the steam.","['As the lowering gate forms a ramp.', 'Twin red taillights peek through the steam.']"
738,tt0088763,A metallic gray sports car backs down the ramp.,A metallic gray sports car backs down the ramp.,['A metallic gray sports car backs down the ramp.']
739,tt0088763,"Two oversized rectangular vents are mounted on the back, above a license plate that reads, out of time.","Two oversized rectangular vents are mounted on the back, above a license plate that reads, out of time.","['Two oversized rectangular vents are mounted on the back.', 'Above a license plate that reads, out of time.']"
740,tt0088763,Retrofitted tubes and wires cram in the rear deck in the place of a window.,Retrofitted tubes and wires cram in the rear deck in the place of a window.,"['Retrofitted tubes and wires cram in the rear deck.', 'It is in the place of a window.']"
741,tt0088763,More bundles of wires snake along the body.,More bundles of wires snake along the body.,['More bundles of wires snake along the body.']
742,tt0088763,"On the wide front grill is a logo, D-M-C.","On the wide front grill is a logo, he sees.","['On the wide front grill is a logo.', 'He sees.']"
743,tt0088763,"The gall-wing door swings up, and a wild-eyed man in a radiation suit clambers out.","The gall-wing door swings up, and a wild-eyed man in a radiation suit clambers out.","['The gall-wing door swings up.', 'A wild-eyed man in a radiation suit clambers out.']"
744,tt0088763,He grins.,He grins.,['He grins.']
745,tt0088763,"Helpless, he squeezes his eyes shut.","Helpless, he squeezes his eyes shut.","['He squeezes his eyes shut.', 'He is helpless.']"
746,tt0088763,"As the Libyan rattles his gun bolt, Marty dives headfirst into the delivery.","As he rattles his gun bolt, he dives headfirst into the delivery.","['He rattles his gun bolt.', 'He dives headfirst into the delivery.']"
747,tt0088763,The driver snarls.,He snarls.,['He snarls.']
748,tt0088763,Marty glances wide-eyed at Doc's unmoving body.,He glances wide-eyed at his unmoving body.,['He glances wide-eyed at his unmoving body.']
749,tt0088763,The VW starts up.,It starts up.,['It starts up.']
750,tt0088763,"Marty closes the door, starts the car and slams it into first.","He closes the door, starts the car and slams it into first.","['He closes the door.', 'He starts the car.', 'He slams it into first.']"
751,tt0088763,"He sideswipes the VW, then veers right away from it and accelerates.","He sideswipes the VW, then veers right away from it and accelerates.","['He sideswipes the VW.', 'He veers right away from it.', 'He accelerates.']"
752,tt0088763,"Marty shifts gear, bumping the time lever.","He shifts gear, bumping the time lever.","['He shifts gear.', 'He bumps the time lever.']"
753,tt0088763,The date displays light up.,The date displays light up.,['The date displays light up.']
754,tt0088763,"In his mirror, he sees the gunman take aim.","In his mirror, he sees him take aim.","['In his mirror, he sees him.', 'He takes aim.']"
755,tt0088763,He upshifts again and zooms along an access road.,He upshifts again and zooms along an access road.,"['He upshifts again.', 'He zooms along an access road.']"
756,tt0088763,He swerves left and right.,He swerves left and right.,"['He swerves left.', 'He swerves right.']"
757,tt0088763,"Marty's speedometer tops At a stop sign, he turns hard right.","At a stop sign, he turns hard right.",['He turns hard right at a stop sign.']
758,tt0088763,The VW follows closely.,The VW follows closely.,['The VW follows closely.']
759,tt0088763,Marty winces as he holds a tight U-turn back onto the parking lot.,He winces as he holds a tight U-turn back onto the parking lot.,['He winces as he holds a tight U-turn back onto the parking lot.']
760,tt0088763,"In his mirror, Marty sees the terrorists struggle to aim a rocket launcher.","In his mirror, he sees them struggle to aim a rocket launcher.","['He sees them in his mirror.', 'They struggle to aim a rocket launcher.']"
761,tt0088763,"The DeLorean speeds forward, outpacing the VW.","The DeLorean speeds forward, outpacing the VW.","['The DeLorean speeds forward.', 'It outpaces the VW.']"
762,tt0088763,"He blimps the date display, The flux capacitor pulses with light.","He blimps the date display, The flux capacitor pulses with light.","['He blimps the date display.', 'The flux capacitor pulses with light.']"
763,tt0088763,Marty watches his speedometer top miles an hour.,He watches his speedometer top miles an hour.,"['He watches his speedometer.', 'It tops miles an hour.']"
764,tt0088763,The car shoots towards a photo booth.,The car shoots towards a photo booth.,['The car shoots towards a photo booth.']
765,tt0088763,"Suddenly, he's in a field, heading for a scarecrow.","Suddenly, he's in a field, heading for a scarecrow.","[""He's in a field."", ""He's heading for a scarecrow.""]"
766,tt0088763,A barn looms.,A barn looms.,['A barn looms.']
767,tt0088763,Marty's radiation helmet falls over his head as the car zooms in the barn door.,His radiation helmet falls over his head as the car zooms in the barn door.,"['His radiation helmet falls over his head.', 'The car zooms in the barn door.']"
768,tt0088763,Lou pours a cup of black coffee.,He pours a cup of black coffee.,['He pours a cup of black coffee.']
769,tt0088763,Marty leans on the counter and rubs his head.,He leans on the counter and rubs his head.,"['He leans on the counter.', 'He rubs his head.']"
770,tt0088763,A kid sitting next to him does the same.,A kid sitting next to him does the same.,['A kid sitting next to him does the same.']
771,tt0088763,Both boys turned their heads.,Both they turned their heads.,['They turn their heads.']
772,tt0088763,Beth knocks George's head.,He knocks his head.,['He knocks his head.']
773,tt0088763,Marty Gapes.,He gapes.,['He gapes.']
774,tt0088763,George hesitates and Biff grabs him.,He hesitates and he grabs him.,"['He hesitates.', 'He grabs him.']"
775,tt0088763,Biff sneers at Marty.,He sneers at him.,['He sneers at him.']
776,tt0088763,Biff and his buddies climb into a black convertible parked outside the cafe.,They climb into a black convertible parked outside the cafe.,"['They climb into a black convertible.', 'It is parked outside the cafe.']"
777,tt0088763,Biff is tall and muscular and wears his hair cut short.,He is tall and muscular and wears his hair cut short.,"['He is tall.', 'He is muscular.', 'He wears his hair cut short.']"
778,tt0088763,His three buddies follow him in a pack.,His three buddies follow him in a pack.,"['His three buddies follow him.', 'They follow him in a pack.']"
779,tt0088763,One wears leather fingerless gloves.,One wears leather fingerless gloves.,['One wears leather fingerless gloves.']
780,tt0088763,Another has 3D glasses.,Another has 3D glasses.,['Another has 3D glasses.']
781,tt0088763,Marty leans over the counter for a close look at his teenage dad.,He leans over the counter for a close look at his teenage dad.,"['He leans over the counter.', 'He has a close look at his teenage dad.']"
782,tt0088763,A busboy rushes George.,A busboy rushes him.,['A busboy rushes him.']
783,tt0088763,Lou shoves a broom in the busboy's hand.,He shoves a broom in his hand.,"['He shoves a broom.', 'It is in his hand.']"
784,tt0088763,"Passing the counter, he clears George's empty place.","Passing the counter, he clears her empty place.","['He clears her empty place.', 'He passes the counter.']"
785,tt0088763,"George rides through the square on a bicycle, and Marty bursts out of the cafe after him.","He rides through the square on a bicycle, and he bursts out of the cafe after him.","['He rides through the square on a bicycle.', 'He bursts out of the cafe after him.']"
786,tt0088763,Paint covers the glass windows from the inside.,Paint covers the glass windows from the inside.,['Paint covers the glass windows from the inside.']
787,tt0088763,"A face peeks out, then slams the door.","A face peeks out, then slams the door.","['A face peeks out.', 'It slams the door.']"
788,tt0088763,A man with a pyramid contraption on his head steps out.,A man with a pyramid contraption on his head steps out.,['A man with a pyramid contraption on his head steps out.']
